,solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,g_mag_error,distance_pc,labels,is_core
14041,1636148068921376768,b'Gaia DR3 3326685443313412224',3326685443313412224,1417925668,2016.0,100.3129697203024,0.033211656,9.44564696992006,0.030322324,1.389283469601978,0.03720364,37.342674,3.8744178,-1.272014469478051,0.044518895,-3.659657514972399,0.034977563,0.17918833,-0.19063187,-0.20621811,0.013902238,-0.3941421,0.05288484,-0.35037038,-0.053775787,-0.0023577535,0.034310807,214,0,213,1,-0.3346047,207.50159,0.025160346,0.075495385,31,True,1.3271327,,,,,,,,25,16,0.062110007,26,10,0,0.065257944,137.26459,0,0,0.98204625,0.30120665,0.21340737,0.4515694,0.83971304,-88.638,-11.685708,-20.678057,-38.909203,False,204,10292.583932859578,179.54726,57.325207,15.656055,22,2834.6525290786744,172.7079,16.412987,16.707293,22,11720.763711406375,480.96375,24.36933,14.575505,1.4141654,0.0,1.0,0.0,0.0,0.0,2.1317873,1.0512371,1.0805502,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.36792332403445,2.0531181610162115,100.46923008438485,-13.6196195513674,False,False,0,False,False,False,False,False,True,True,False,1.1064666e-13,5.526745e-13,0.99914616,6016.945,6003.216,6046.8633,4.1867,4.1719,4.2007,-1.4864,-1.4968,-1.4651,665.5964,651.5344,681.0131,3.3768,3.3652,3.3937,2.5701,2.5609,2.5836,1.4393,1.4341,1.4471,b'A',0.4415992058694969,0.01893994398255321,719.795507454281,0,False
14081,1636148068921376768,b'Gaia DR3 3326898812993224064',3326898812993224064,781503816,2016.0,99.78574716842392,0.023035357,9.755054703641358,0.021034855,1.4046435624137166,0.025765099,54.517296,4.1670165,-2.3228340863180255,0.0271005,-3.4595472393528164,0.022741005,-0.013693969,-0.10386803,-0.2300364,0.0228948,-0.30009547,-0.011539033,-0.32476443,0.17868578,0.122071475,-0.11715918,220,0,219,1,-1.0766898,195.42256,0.0,0.0,31,False,1.4308944,,,,,,,,26,17,0.038666584,26,12,0,0.119645774,93.0032,0,0,0.94688034,0.20972878,0.17339557,0.3459462,0.8459365,-89.62586,9.392091,-22.730656,-40.10157,False,219,20876.367687643688,58.511654,356.78992,14.888229,23,8444.68252775541,96.052216,87.917625,15.522084,23,18644.676666424253,128.72432,144.84192,14.071508,1.2976089,0.0,11.0,0.0,11.0,0.0,1.4505758,0.63385487,0.81672096,1.6401612,19.553228,2.0,14.0,2.0,11.0,3.9479804,,,963.7892,,4750.0,3.5,-0.25,111.0,,,,13.771925,0.15169589,13.0,,b'VARIABLE',202.85482287561686,1.7322123111679955,99.91330838546921,-13.348106638855816,False,False,0,True,True,False,True,False,True,True,False,1.08198234e-13,8.0506046e-11,0.9993886,4636.7407,4589.061,4678.518,4.2165,4.1761,4.2523,-0.4055,-0.4694,-0.3483,663.6167,647.6137,677.3234,0.5644,0.5161,0.6071,0.4333,0.3956,0.4668,0.2314,0.2115,0.2494,b'MARCS',0.4420951945826458,0.003043068632407298,711.9243819276231,0,True
14343,1636148068921376768,b'Gaia DR3 3326685821270542976',3326685821270542976,3328432,2016.0,100.2632710441328,0.06365419,9.4341527044329,0.06492622,1.4052892845260203,0.08711412,16.13159,4.3531175,-2.3315627530361533,0.084306784,-3.6760643010816723,0.06524142,0.0106548,-0.12609652,-0.11998371,0.08314378,-0.5243888,-0.048027553,-0.22525246,0.24931385,-0.093680605,-0.1833872,189,0,188,1,1.2799255,217.9222,0.12831558,0.56577295,31,False,1.3191042,,,,,,,,22,14,0.12094133,23,8,0,0.008056952,154.41267,0,0,1.0657822,0.39421862,0.1856106,0.5707271,0.82590914,-85.59309,12.676906,-21.983469,-39.925076,False,185,3460.2649238554714,19.416645,178.21127,16.839594,21,915.3107490160484,26.556337,34.466755,17.93462,20,3998.7377799979017,75.38789,53.042175,15.743088,1.4201365,0.0,1.0,0.0,1.0,0.0,2.1915321,1.095026,1.0965061,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',203.35575429549687,2.004253712096373,100.4197838785487,-13.634666849473943,False,False,0,False,False,False,True,False,True,True,False,1.7953019e-13,1.8066461e-10,0.99296397,3773.243,3757.1387,3810.4102,4.4481,4.3959,4.4782,0.0094,-0.0891,0.0748,554.4576,539.3659,584.3453,0.7802,0.7517,0.8192,0.5335,0.5136,0.5603,0.3114,0.3002,0.3273,b'MARCS',0.44518387685765604,0.0060924103470160655,711.597256885996,0,True
14384,1636148068921376768,b'Gaia DR3 3326901531708134016',3326901531708134016,656468526,2016.0,99.76765487219754,0.061006565,9.826526938172027,0.061253246,1.3612583080831495,0.081919186,16.617088,4.3447065,-2.330155081607109,0.07749165,-3.6669947066338002,0.062023856,-0.072011776,-0.048859783,-0.062461313,-0.03966635,-0.52460545,-0.19990839,-0.12654616,0.34348634,0.03851652,-0.25480172,197,0,197,0,1.0897845,223.26347,0.1440739,0.72423714,31,False,1.2952713,,,,,,,,23,15,0.114436656,24,8,0,0.02549337,84.38317,0,0,1.0543576,0.30817434,0.21190278,0.49157917,0.8239716,-82.701385,18.333042,-24.226171,-40.878002,False,190,3894.429646693674,6.8951254,564.8091,16.711258,21,834.8959404284413,16.236206,51.42186,18.034462,22,4637.515263179012,24.271938,191.0649,15.582182,1.4051894,0.0,9.0,0.0,9.0,0.0,2.45228,1.323204,1.129076,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',202.7830829572453,1.7490728745569502,99.8899334357592,-13.278044309555886,False,False,0,True,False,False,True,False,False,True,False,1.749023e-13,2.3287156e-12,0.99296397,,,,,,,,,,,,,,,,,,,,,,,0.4455925843969001,0.0019223065621633494,734.6144328831654,0,True
14573,1636148068921376768,b'Gaia DR3 3326685408953677184',3326685408953677184,390371896,2016.0,100.30361103668605,0.0159754,9.437468051730773,0.014438268,1.3941301727782884,0.017946806,77.68124,4.2414246,-1.6646299757592726,0.019922955,-3.90111396768005,0.0159617,0.141977,-0.2520225,-0.18520176,0.1041602,-0.34502885,0.09522457,-0.34861508,0.11743707,0.020709695,-0.033501238,196,5,196,0,4.760258,307.30838,0.06831215,3.409169,31,False,1.444586,,,,,,,,23,15,0.027919954,24,9,0,0.09929155,177.8269,0,0,1.251309,,,,,,,,,False,192,101696.97508590482,581.871,174.77582,13.169097,22,42756.418535110155,974.44147,43.877872,13.761039,22,90215.32619086222,1275.2957,70.740715,12.3596945,1.307529,0.0,0.0,0.0,0.0,0.0,1.4013443,0.59194183,0.80940247,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',203.37098659065333,2.0411703094973763,100.46037278064196,-13.628452656981654,False,False,0,False,False,False,True,False,True,True,False,1.5639386e-10,9.507076e-10,0.9999624,5661.532,5612.317,5719.8896,3.5458,3.5244,3.5652,-1.55,-1.8067,-1.4892,687.7407,673.8936,703.0189,1.3918,1.3659,1.4298,1.1164,1.094,1.1489,0.6178,0.6049,0.637,b'MARCS',0.4477414144229269,0.0062121649206580525,717.2931334002712,0,True
14726,1636148068921376768,b'Gaia DR3 3326685340234195200',3326685340234195200,1272688695,2016.0,100.32964463999494,0.047708537,9.441502922900801,0.04652586,1.3483915424520936,0.059007272,22.851276,3.9514027,-1.2842324135370553,0.05837646,-3.7368876365154873,0.048041087,0.15617152,-0.14065832,-0.12560223,-0.055293113,-0.5183507,-0.065366805,-0.25820243,0.09985404,0.07943016,-0.09731278,201,0,201,0,1.865636,244.41313,0.13338917,1.0949613,31,False,1.3280712,,,,,,,,23,16,0.08184831,24,9,0,0.20466924,95.403076,0,0,1.0939407,0.33674762,0.20897579,0.50204164,0.8317744,-81.35244,-8.94324,-22.694897,-39.353107,False,198,5840.052727616182,54.50052,107.155914,16.271324,22,1579.9422708654654,52.0769,30.338638,17.34194,22,6868.894375995542,216.01747,31.797865,15.155679,1.4467056,0.0,0.0,0.0,0.0,0.0,2.1862612,1.0706158,1.1156454,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.37912749857765,2.0658605785043758,100.48642215973379,-13.6225462152192,False,False,0,False,False,False,False,False,True,True,False,1.196147e-13,4.7528713e-12,0.9982583,3518.0505,3502.6858,3526.7058,4.0031,3.9775,4.0395,-0.3594,-0.4138,-0.3213,574.4457,530.4042,588.714,0.1452,0.1237,0.1653,0.097,0.0826,0.1105,0.0615,0.0523,0.0698,b'MARCS',0.4494247974378522,0.010132303119090129,741.6243490977907,0,False
14730,1636148068921376768,b'Gaia DR3 3326685099716035456',3326685099716035456,1295698637,2016.0,100.28060661028803,0.026870191,9.431932113244038,0.024552872,1.4776598630577418,0.030840013,47.913723,3.8008323,-1.6161149385482276,0.03555028,-3.440130710642066,0.02719737,0.16659474,-0.23453826,-0.34566277,-0.027743544,-0.40745667,-0.09842575,-0.3735125,0.16127886,-0.06437857,0.0027954737,191,0,191,0,1.3593364,213.0592,0.05332752,0.6305327,31,False,1.3841059,,,,,,,,22,14,0.05062763,23,9,0,0.025940554,175.82744,0,0,1.0694666,0.3253069,0.1974999,0.49662787,0.8227883,-85.27533,-3.832595,-21.842106,-39.60748,False,165,21484.512524132453,42.83822,501.52673,14.857053,22,7315.587474355928,80.74503,90.60108,15.677919,18,20605.612293745926,97.23011,211.92624,13.962932,1.2995967,0.0,0.0,0.0,0.0,0.0,1.7149878,0.8208666,0.89412117,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',203.36554565904157,2.0184532789332224,100.437500819687,-13.63563332346629,False,False,0,False,False,False,True,False,False,True,False,1.0453929e-13,6.156619e-13,0.9997508,,,,,,,,,,,,,,,,,,,,,,,0.4494567315665749,0.002164862075050279,676.745728161477,0,False
14779,1636148068921376768,b'Gaia DR3 3326691177093795200',3326691177093795200,94991386,2016.0,100.36974658539599,0.055379014,9.452990600385249,0.05897288,1.3364982152563636,0.08044029,16.614786,4.115318,-1.7741414246051894,0.077129036,-3.7132549038445406,0.05706764,0.21979792,-0.3476202,-0.2049883,-0.03892291,-0.6563468,-0.2254477,-0.25177592,0.3657489,0.033942237,-0.22561085,176,0,175,1,0.26657856,181.75632,0.07030552,0.24781054,31,False,1.2947818,,,,,,,,20,13,0.11372881,21,7,0,0.02250704,118.585434,0,0,1.0125225,0.4220211,0.20710649,0.6538312,0.8064242,-93.42884,10.329053,-20.010002,-39.089073,False,172,5078.500319685035,11.162537,454.95935,16.423029,20,1130.491660171133,15.0504875,75.11329,17.705374,18,6104.6045101139935,31.359676,194.66414,15.2837515,1.4246521,0.0,1.0,0.0,0.0,0.0,2.4216223,1.2823448,1.1392775,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.3869700355327,2.106300435643264,100.52614473390032,-13.608180960156888,False,False,0,False,False,False,False,False,False,True,False,1.7315563e-13,1.6166891e-12,0.99296397,3559.8496,3554.1907,3565.5293,4.0035,4.0007,4.0094,-0.5487,-0.5734,-0.5247,496.8059,489.2669,503.881,0.8425,0.8295,0.8567,0.5601,0.5514,0.5696,0.3443,0.3391,0.3498,b'MARCS',0.44994532297173473,0.002386446620692202,748.223969613145,0,True
14988,1636148068921376768,b'Gaia DR3 3326644864462368128',3326644864462368128,457974999,2016.0,100.4584680792274,0.025212262,9.492270786899116,0.023256192,1.3688045302375427,0.027775852,49.28038,4.349603,-1.378948277351756,0.035590664,-4.125233176180659,0.03157014,-0.17215152,-0.06845083,0.040513936,0.095231965,-0.24459071,0.1365727,-0.16283166,0.039349187,0.06459892,-0.4291738,191,0,190,1,1.5037645,216.59386,0.06497366,0.85923624,31,False,1.4008795,,,,,,,,23,16,0.05601187,25,8,0,0.0053436845,15.406992,0,0,1.0773393,0.23097731,0.24608071,0.35149482,0.87786376,-92.09532,30.862314,-20.28038,-39.953854,False,182,20250.308520951472,63.87799,317.01544,14.921288,23,7393.823446090873,90.36661,81.820305,15.666369,22,18778.63316921744,148.07799,126.815834,14.063736,1.2924473,0.0,1.0,0.0,0.0,0.0,1.6026335,0.7450819,0.8575516,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',203.39195672186835,2.2020939707208846,100.61293946796843,-13.562534934945576,False,False,0,False,False,False,True,False,False,True,False,1.0719326e-13,4.800851e-11,0.99948806,,,,,,,,,,,,,,,,,,,,,,,0.4523996738324263,0.0034248685119866997,730.5645020231339,0,False
15753,1636148068921376768,b'Gaia DR3 3326954239546574976',3326954239546574976,1227882889,2016.0,99.95591971701553,0.015456866,10.259638282603886,0.014426937,1.4098217560401087,0.017305758,81.46548,3.6611464,-1.870177561070719,0.019510698,-3.147448114984221,0.016300986,-0.13541056,0.010405569,-0.025939042,0.2658394,-0.3626516,0.26339126,-0.26477683,0.010549837,0.11210031,-0.18984468,248,0,248,0,2.7880476,309.57788,0.044387758,1.0643551,31,False,1.4679265,,,,,,,,28,17,0.028464403,29,9,0,0.047000255,102.68957,0,0,1.1276697,0.29413754,0.20617689,0.4332649,0.8412533,-85.538185,18.130589,-23.240185,-40.085766,False,238,52398.35712552776,105.06936,498.70255,13.889072,17,23255.408960208482,196.18639,118.53732,14.422233,17,41974.31072150068,299.49094,140.15219,13.190436,1.244881,0.0,1.0,0.0,0.0,0.0,1.2317963,0.5331602,0.69863605,-9.116865,9.995941,2.0,8.0,1.0,7.0,7.187709,,,784.4803,,4500.0,3.5,-1.0,111.0,,,,12.852338,0.08508607,7.0,,b'NOT_AVAILABLE',202.48254347690406,2.1120189425512703,100.04867281856936,-12.833028806429997,False,False,0,False,False,False,False,False,True,True,False,1.02786527e-13,5.134136e-13,0.9999243,5047.0073,5029.113,5070.2124,4.1295,4.1262,4.1366,-0.4067,-0.4262,-0.3778,667.1442,658.6996,675.9382,0.5072,0.4922,0.5262,0.4029,0.3907,0.4182,0.2162,0.2097,0.2244,b'MARCS',0.46097646881997517,0.002177121844037698,709.3095249209294,0,False
15846,1636148068921376768,b'Gaia DR3 3326954651863393792',3326954651863393792,112594995,2016.0,100.03717738882254,0.0175513,10.30373663005158,0.017082259,1.3676301990653963,0.020495366,66.72875,3.6507895,-1.543255734255562,0.021179467,-3.3085686010290547,0.017627167,-0.20034036,0.10466257,-0.03504676,0.27604455,-0.44192356,0.20530245,-0.2328315,0.0951164,0.07516962,-0.138886,237,0,236,1,2.960175,291.86182,0.060401764,1.6797991,31,False,1.4002432,,,,,,,,27,17,0.03040774,27,9,0,0.010820862,155.06387,0,0,1.1393267,0.33958563,0.21087742,0.47144264,0.8523673,-79.95569,23.202368,-25.378244,-40.758366,False,233,42900.20470320712,80.03225,536.0365,14.106218,27,15508.170242950318,107.69024,144.0072,14.862141,27,39946.36136732626,250.93852,159.18784,13.244203,1.2926402,0.0,1.0,0.0,1.0,0.0,1.617938,0.7559223,0.8620157,4.8641963,8.24242,2.0,11.0,1.0,10.0,7.445962,,,945.0377,,4250.0,3.0,-2.0,111.0,,,,12.835315,0.053071786,10.0,,b'VARIABLE',202.47984776521014,2.2032870370268185,100.12725765989909,-12.783379562517622,False,False,0,True,True,False,True,False,True,True,False,1.0679834e-13,5.3345235e-13,0.99952716,5108.01,5101.5527,5115.0137,3.673,3.6631,3.6843,-0.28,-0.2802,-0.2798,810.2062,800.7764,818.3244,1.4763,1.4706,1.4821,1.1383,1.1337,1.1431,0.6146,0.6121,0.6173,b'MARCS',0.4620118232614259,0.0020254893215968434,731.1918095135474,0,False
15915,1636148068921376768,b'Gaia DR3 3326952070587456896',3326952070587456896,1121850943,2016.0,99.87481639422307,0.19780235,10.194222107938002,0.1763086,1.385500776458753,0.21034299,6.5868645,3.8235831,-1.9358389037059593,0.25400215,-3.2973194199138804,0.23238355,0.042706266,-0.16869836,-0.060462553,0.23923364,-0.2672006,0.23618895,-0.19035618,0.06015146,0.031595774,-0.18666902,214,0,213,1,-0.555703,212.57132,0.0,0.0,31,False,1.2181078,,,,,,,,25,17,0.37523982,25,8,0,0.008588854,12.125516,0,0,0.971291,0.22068149,0.17076555,0.32956326,0.8787989,-93.55887,18.106514,-21.029675,-40.028114,False,213,532.2192820825703,1.3724635,387.78394,18.87214,20,67.04746267859065,7.9377565,8.446651,20.772587,22,754.0312408736912,12.983336,58.076847,17.554422,1.5427451,0.0,0.0,0.0,0.0,0.0,3.2181644,1.9004459,1.3177185,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.50425056244816,2.011127487432502,99.97171858835088,-12.903891048234785,False,False,0,False,False,False,False,False,True,False,False,2.3048035e-13,5.108044e-13,0.9999763,3136.3545,3126.849,3149.044,4.4213,4.4096,4.4432,0.1795,0.1632,0.191,581.9829,567.5077,593.6941,0.7695,0.6975,0.8679,0.4627,0.419,0.5221,0.3451,0.314,0.3872,b'MARCS',0.4627868566095777,0.002799848331073752,721.7606925893848,0,False
15941,1636148068921376768,b'Gaia DR3 3326685065356299776',3326685065356299776,56048244,2016.0,100.27594833808281,0.049285952,9.417659156921605,0.050316036,1.3973031913995164,0.067433976,20.721054,4.308854,-1.3940675102643305,0.0659464,-4.07710675553379,0.052095983,0.06607477,-0.15056041,-0.16760105,0.046533722,-0.5369368,-0.09107437,-0.21150655,0.25996295,-0.11191434,-0.18618762,190,0,189,1,-0.2806855,190.97571,0.0,0.0,31,False,1.2393647,,,,,,,,22,14,0.09521515,23,8,0,0.04098683,96.585495,0,0,0.9836018,0.3870249,0.18232608,0.56461763,0.8228447,-82.62049,7.034882,-22.394361,-39.794693,False,187,5373.42277348576,12.643798,424.98486,16.36174,22,766.3657334567262,12.47281,61.44291,18.127453,22,7363.027128188995,33.258118,221.39038,15.080255,1.5128891,0.0,2.0,0.0,1.0,0.0,3.0471983,1.7657127,1.2814856,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',203.37615131967752,2.0078469752882135,100.43385733586362,-13.650203789646282,False,False,0,False,False,False,True,False,False,True,False,1.07343374e-13,1.962489e-12,0.999561,,,,,,,,,,,,,,,,,,,,,,,0.46299583026902924,0.0025547644129612257,715.6642925852163,0,False
16169,1636148068921376768,b'Gaia DR3 3326685198499870080',3326685198499870080,1583595488,2016.0,100.31405377652094,0.16129702,9.421302401515241,0.15127355,1.5025343646446634,0.18985465,7.91413,3.9874353,-1.6966842970315723,0.2193602,-3.6084487452604184,0.20798707,0.15974623,-0.29802188,-0.13803422,-0.017729111,-0.41594702,-0.036922235,-0.16794804,0.06399228,0.11163734,-0.3028626,191,0,190,1,0.27570826,258.14322,0.61926544,2.5216975,95,False,,1.1265227,0.05218011,-0.22646767,-0.2655719,0.21184982,0.21374884,0.010650321,22,14,0.33827186,23,8,0,0.10550551,102.141495,1,0,1.012587,0.3434368,0.12670851,0.42079386,0.9217095,-112.01964,9.590346,-20.73038,-41.019592,False,184,874.8994074857792,3.7506533,233.26587,18.332472,17,129.04006460826378,13.921913,9.268846,20.061731,18,1270.606166032882,21.957615,57.86631,16.987867,1.5997796,0.0,0.0,0.0,0.0,0.0,3.073864,1.7292595,1.3446045,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.3900845788803,2.042954124238966,100.47216320050211,-13.643820301625134,False,False,0,False,False,False,False,False,False,False,False,5.9982336e-13,5.134962e-13,0.99996847,,,,,,,,,,,,,,,,,,,,,,,0.4656269243743749,0.004654500929596306,665.5421822824608,0,False
16312,1636148068921376768,b'Gaia DR3 3326957877382132736',3326957877382132736,573336779,2016.0,100.31749329852927,0.079792894,10.333568918048835,0.09126349,1.424299845346682,0.109295376,13.031657,3.547686,-1.6510322711598893,0.08274165,-3.1400906672265543,0.06932439,-0.2608119,0.053799547,-0.22803512,0.30901515,-0.64993644,0.1481354,-0.36512035,0.109912306,0.11287759,-0.14722393,158,0,158,0,0.34078375,168.96707,0.0,0.0,31,False,1.2423344,,,,,,,,18,14,0.12841181,21,9,0,0.018377721,158.07063,4,0,1.0173525,0.39668512,0.26506102,0.578453,0.80357325,-84.3472,22.827835,-23.261436,-40.09813,False,158,3400.6960431632565,4.7287073,719.1598,16.858448,21,509.4245731144158,13.499827,37.735638,18.570843,20,4579.46221805152,15.790277,290.01785,15.59586,1.496425,0.0,3.0,0.0,2.0,0.0,2.9749832,1.7123947,1.2625885,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.5792670729968,2.4622813004088755,100.40708212642551,-12.733750677027896,False,False,0,False,False,False,False,False,False,True,False,3.3069378e-13,2.420935e-12,0.99952716,3504.8535,3483.888,3515.1643,4.0872,4.0483,4.1249,0.1566,0.1415,0.1693,492.9793,473.6127,513.0662,1.3542,1.3157,1.388,0.8513,0.827,0.8734,0.5815,0.5657,0.5952,b'MARCS',0.46716936112808827,0.0015097287415070239,702.0993530730847,0,False
16342,1636148068921376768,b'Gaia DR3 3326684996635365504',3326684996635365504,407726932,2016.0,100.2903130189194,0.058663014,9.415194976194911,0.06791087,1.3250320343798951,0.09038428,14.659983,4.4793115,-2.3074072386425506,0.07680217,-3.839283906246465,0.061059337,-0.03754464,-0.09442329,-0.16169469,0.10788467,-0.6492915,-0.061546884,-0.25870717,0.24013136,-0.030119145,-0.21203397,184,0,183,1,-0.65667444,173.06439,0.0,0.0,31,False,1.3271596,,,,,,,,21,14,0.11174039,22,8,0,0.011547234,177.78098,0,0,0.9635488,0.43962812,0.20444876,0.61799437,0.81716347,-80.895706,16.352442,-23.077826,-39.767944,False,181,3876.3400422939,12.040555,321.9403,16.716312,17,1006.6923703372277,26.153675,38.491432,17.8313,17,4399.814653427463,48.570244,90.58663,15.63931,1.3947453,0.0,0.0,0.0,2.0,0.0,2.1919909,1.1149883,1.0770025,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',203.3848203810522,2.019328831121487,100.44858671653161,-13.651625864095855,False,False,0,False,False,False,True,False,True,True,False,1.2028125e-13,5.1346995e-12,0.9982583,3657.142,3601.5105,3687.24,4.3879,4.3041,4.507,-0.2824,-0.3472,-0.2494,494.1878,390.1703,562.7762,0.6156,0.5552,0.6537,0.4171,0.3756,0.4431,0.2463,0.2213,0.2614,b'PHOENIX',0.4674198939690113,0.003372476757552073,754.698734863412,0,False
16401,1636148068921376768,b'Gaia DR3 3326748012396496384',3326748012396496384,207094136,2016.0,100.6420366673293,0.01637036,10.086422258003786,0.015315317,1.3092495123999908,0.018629994,70.27643,4.3266487,-2.2399819537917853,0.020096652,-3.701671151004053,0.016994033,0.0063427156,0.0803078,0.22529912,0.27644366,-0.42706004,0.19015376,0.027832834,0.11307639,0.13266258,0.1008229,206,0,203,3,0.53710324,209.49706,0.0,0.0,31,False,1.5580603,,,,,,,,24,16,0.028860142,24,6,0,0.074667774,93.53556,0,0,1.0254134,0.32260817,0.1773795,0.45396596,0.8794734,-79.68176,18.405064,-26.167875,-40.610302,False,203,57588.6560308799,14.781078,3896.1064,13.786525,22,31088.9927524423,26.554064,1170.781,14.107025,22,37975.81356125528,26.93677,1409.8132,13.299128,1.199278,0.0,0.0,1.0,0.0,0.0,0.80789757,0.32050037,0.4873972,43.698757,4.668103,2.0,11.0,2.0,10.0,6.432713,,,929.6557,,6250.0,4.5,0.25,222.0,,,,13.117462,0.049861167,9.0,,b'NOT_AVAILABLE',202.94518750471968,2.633941659691335,100.75259253004376,-12.95651336982468,False,False,0,False,False,False,False,False,True,True,False,1.0312331e-13,5.150957e-13,0.999891,5666.0063,5652.2217,5690.1704,4.317,4.3089,4.3258,-0.5785,-0.5985,-0.5519,729.5747,719.3938,739.3357,0.0125,0.0033,0.028,0.0104,0.0027,0.0235,0.0056,0.0015,0.0127,b'MARCS',0.4680628986819723,0.00027867211022029566,763.7963509086177,0,False
